movieId,tag
121306,notable soundtrack
121308,Stanley Kubrick
121310,Tom Cruise
121312,Akira Kurosawa
121318,1980s
121320,prostitution
121322,arnold
121324,Arnold Schwarzenegger
121326,conspiracy
121338,memory
121340,mutants
121342,Philip K. Dick
121352,science fiction
121366,Clint Eastwood
121370,animation & live action interact
121372,Christopher Lloyd
121374,Akira Kurosawa
121376,black comedy
121382,Over the top
121390,Toshiro Mifune
121403,abandonment
121407,imdb top 250
121413,Pixar
121415,sequel
121426,emotional
121432,great acting
121436,prison
121451,sad ending
121457,Stephen King
121463,AFI 100 (Laughs)
121467,Forest Whitaker
121469,music:rock and roll (1960s)
121473,Robin Williams
121477,based on a book
121481,breaking the fourth wall
121483,Jack Black
121485,music
121487,cinematography
121489,dark
121491,disturbing
121493,beautifully filmed
121495,Kung Fu
121545,martial arts
121575,Oscar (Best Music - Original Score)
121581,western
121583,unnecessary sequel
121586,Comedy
121588,cute
121590,Pixar
121592,Ben Stiller
121594,Bill Murray
121596,black comedy
121598,great soundtrack
121600,Owen Wilson
121604,future
121612,Philip K. Dick
121614,police corruption
121618,sci-fi
121632,time loop
121634,Tom Cruise
121644,bad acting
121650,writing
121677,absurdist
121693,kung fu
121699,elementary school
121703,for kids
121715,Jack Black
121727,Overrated
121729,computers
121733,information retrieval
121735,Katharine Hepburn
121741,artificial intelligence
121763,brutal
121767,martial arts
121777,satire
121781,social commentary
121785,clever
121792,Judaism
121797,parody
121815,bittersweet
121821,dreamlike
121825,Jim Carrey
121831,nonlinear
121841,philosophy
121845,thought-provoking
121849,BDSM
121857,insane
121863,Nudity (Topless)
121873,Frightening
121875,rational
121877,directionless
121879,horrible people
121889,bad cgi
121917,final dance
121929,nothing happens
121931,camp
121965,exploding shark
121973,Bill Murray
121985,great soundtrack
121993,plot twist
121999,submarine
122011,whimsical
122015,romantic comedy
122029,Will Smith
122037,corruption
122041,multiple storylines
122045,stylized
122048,surrealism
122058,visually appealing
122062,Bill Murray
122086,detective
122092,Nudity (Full Frontal)
122096,quirky
122100,understated
122104,cowboy
122110,Heath Ledger
122127,melancholy
122129,Oscar (Best Directing)
122131,scenic
122143,Special Effects
122145,flashbacks
122147,Min-sik Choi
122151,revenge
122155,shaky camera
122157,stylized
122159,violent
122197,dystopia
122199,imdb top 250
122210,Natalie Portman
122216,politics
122218,social commentary
122220,thought-provoking
122228,based on a true story
122230,Forest Whitaker
122240,James McAvoy
122246,Christian Bale
122250,complicated
122254,magic
122258,Michael Caine
122260,nonlinear
122264,revenge
122266,twist ending
122272,anime
122278,dreams
122280,Satoshi Kon
122282,Daniel Day-Lewis
122284,long shots
122288,paul dano
122290,religion
122292,fight scenes
122294,Liam Neeson
122300,Dreamworks
122302,Jack Black
122306,panda
122308,talking animals
122310,artificial intelligence
122315,beautiful scenery
122319,pixar
122321,Sci-Fi
122325,social commentary
122335,based on a book
122343,bittersweet
122359,coming of age
122371,cheesy
122373,Disney
122393,Adam Sandler
122397,Judd Apatow
122409,long
122413,Seth Rogen
122421,Vulgar
122423,adventure
122425,bittersweet
122441,depressing
122458,Pixar
122478,humor
122480,intelligent
122490,sci-fi
122495,social commentary
122501,Atheism
122519,cliche
122547,good concept
122569,Jonah Hill
122575,Ricky Gervais
122593,Bill Murray
122595,funny
122623,Woody Harrelson
122625,zombies
122683,loneliness
122693,gore
122699,martial arts
122711,Naomie Harris
122733,plot
122735,Rain
122749,adventure
122754,animation
122756,bittersweet
122764,childhood
122770,friendship
122774,Pixar
122783,dance
122787,disturbing
122793,mental illness
122799,Mila Kunis
122807,Natalie Portman
122819,Oscar (Best Actress)
122825,psychological
122849,surreal
122851,suspense
122855,funny
122857,personal
122859,not a movie
122861,honest
122876,Louis C.K.
122878,stand-up comedy
122880,dark humor
122928,low key
122930,no happy ending
122932,Will Ferrell
122934,great soundtrack
122936,ryan gosling
122938,Animals
122940,computer animation
122942,James Franco
122944,special effects
122946,thought-provoking
122948,honest
122950,humor
122954,Joseph Gordon-Levitt
123016,Seth Rogen
123024,touching
123099,Jason Segel
123107,muppets
123109,clever
123113,joss whedon
123115,satire
123119,Self-referential
123121,Ridley Scott
123139,scifi
123155,Bruce Willis
123159,cinematography
123172,quirky
123174,stylized
123188,Wes Anderson
123192,Anna Kendrick
123198,predictable
123200,cliche
123215,dark humor
123219,predictable
123221,lack of story
123225,whimsical
123244,New Zealand
123252,storytelling
123264,chick flick
123288,Cured by love
123298,cured by love/hope
123312,soundtrack
123314,diabetes
123316,hate watch
123326,Christmas
123333,Gwyneth Paltrow
123337,Marvel
123347,Robert Downey Jr.
123351,robots
123353,predictable
123359,giant robots
123385,Guillermo del Toro
123401,happy ending
123407,visually appealing
123419,Campy
123431,Not Serious
123439,self-aware
123465,Anna Kendrick
123467,drinking
123477,improvised
123481,Olivia Wilde
123487,weak ending
123493,Accents
123499,New Jersey
123553,pornography
123565,Scarlett Johansson
123571,beautiful
123579,Disney
123587,pacing
123596,unnecessary villain
123600,Amoral
123607,Anti-Hero
123609,Leonardo DiCaprio
123613,Nudity (Full Frontal)
123621,strippers
123625,acting
123627,arcade fire
123629,artificial intelligence
123639,joaquin phoenix
123645,Scarlett Johansson
123655,score
123669,Bill Murray
123735,cinematography
123761,Wes Anderson
123773,witty
123816,Nicholas Cage
123824,James McAvoy
123911,Jennifer Lawrence
123939,Marvel
123941,Patrick Stewart
123943,superhero
123945,time travel
123947,Bryan Cranston
123949,Monster
123951,special effects
123973,college
123981,hilarious
123985,Self-referential
124013,Ethan Hawke
124048,Aaron Swartz
124050,Internet
124077,prodigy
124131,Ben Affleck
124178,Psychopathy
124182,Rosamund Pike
124213,CGI
124220,emotional
124224,sci-fi
124230,childish
124232,overrated
124235,underdeveloped characters
124253,plot holes
124273,unexplained
124292,Oscar (Best Picture)
124298,Alfred Hitchcock
124300,James Stewart
124302,suspense
124304,Jennifer Connelly
124332,muppets
124348,based on a true story
124352,drugs
124358,Gary Oldman
124368,based on a true story
124394,Psychiatry
124412,Robert De Niro
124414,assassin
124430,espionage
124442,Matt Damon
124446,spy
124450,alternate reality
124452,dreamlike
124462,hallucinatory
124470,whimsical
124490,based on a book
124507,Gary Oldman
124531,time travel
124533,fantasy
124537,Johnny Depp
124544,true story
124550,based on a book
124562,jim carrey
124607,macabre
124611,quirky
124627,based on a book
124639,Johnny Depp
124647,Tim Burton
124657,documentary
124691,Werner Herzog
124693,Documentary
124713,Obsessed protagonist
124721,based on a true story
124725,not happy ending
124735,period piece
124751,alternate universe
124765,stop motion
124769,Surreal
124775,Pixar
124779,Atmospheric
124793,Robert Downey Jr.
124807,based on a true story
124819,moody
124825,mute
124841,nocturnal
124843,pigs
124851,Action
124853,Action
124855,stupidity
124857,Spanish
124859,werewolves
124861,Jennifer Lawrence
124867,Jennifer Lawrence
124869,Richard Linklater
124871,imdb top 250
124889,board game
124919,fantasy
124943,Robin Williams
124963,scary
124965,time travel
124971,dark
124983,disturbing
125005,Morgan Freeman
125065,mystery
125077,powerful ending
125079,psychology
125081,complicated
125085,ensemble cast
125091,Kevin Spacey
125095,suspense
125133,twist ending
125155,artificial intelligence
125159,horror
125169,Philip K. Dick
125173,post-apocalyptic
125183,so bad it's good
125207,to see: b-grade horror
125213,astronauts
125223,based on a true story
125237,drama
125241,moon
125263,NASA
125267,Oscar (Best Sound)
125271,space
125277,suspense
125305,Tom Hanks
125345,adventure
125353,apocalypse
125359,Kevin Costner
125381,ocean
125385,steampunk
125387,survival
125397,water
125399,Action
125405,assassination
125417,corruption
125429,crime
125455,drama
125471,friendship
125481,great acting
125483,Jean Reno
125499,love story
125507,Natalie Portman
125509,organized crime
125517,quirky
125521,atmospheric
125523,Black comedy
125531,classic
125533,comedy
125535,cult film
125537,dark comedy
125539,imdb top 250
125543,nonlinear
125545,Samuel L. Jackson
125555,stylized
125563,atmospheric
125565,friendship
125569,inspirational
125571,Morgan Freeman
125574,prison escape
125596,reflective
125599,revenge
125601,sexuality
125603,thought-provoking
125605,Based on a TV show
125607,Brent Spiner
125609,Enterprise
125623,far future
125628,Gene Roddenberry
125630,Patrick Stewart
125632,Star Trek
125634,Trekkie
125636,William Shatner
125638,based on a book
125640,comedy
125642,historical
125644,Oscar (Best Actor)
125646,Oscar (Best Directing)
125652,Oscar (Best Picture)
125656,psychology
125658,romance
125661,Tom Hanks
125782,vietnam war
125786,action
125854,Arnold Schwarzenegger
125864,comedy
125868,espionage
125872,ridiculous
125876,shallow plot
125878,terrorism
125882,adventure
125884,based on a book
125886,cloning
125888,dinosaurs
125894,drama
125898,genetics
125902,horror
125904,sci-fi
125908,stylized
125910,Suspense
125912,based on a true story
125914,black and white
125916,disturbing
125918,historical
125920,Holocaust
125922,Nazis
125924,Oscar (Best Cinematography)
125926,Oscar (Best Directing)
125928,Oscar (Best Picture)
125930,World War II
125932,artificial intelligence
125934,atmospheric
125936,based on a book
125938,classic
125940,cult film
125942,cyberpunk
125944,dystopia
125946,Harrison Ford
125948,Philip K. Dick
125950,robots
125952,sci-fi
125954,stylized
125956,childhood classics
125958,comedy
125960,Invincible but idiot bad guys
125962,nostalgia
125964,Arnold Schwarzenegger
125966,artificial intelligence
125968,computers
125970,dystopia
125972,future
125974,imdb top 250
125976,nuclear war
125978,robots
125980,sci-fi
125982,stylized
125984,Suspense
125986,time travel
125988,Anthony Hopkins
125990,cannibalism
125992,disturbing
125994,Hannibal Lecter
125996,Jodie Foster
125998,serial killer
126000,suspense
126002,action
126004,adventure
126006,dragons
126008,epic
126010,fantasy
126012,good family movie
126014,Sean Connery
126016,Action
126018,Alcatraz
126020,biological warfare
126022,Nudity (Nic Cage)
126024,Sean Connery
126026,terrorism
126028,thriller
126030,artificial intelligence
126032,cyberpunk
126034,philosophical
126036,techno-evolution
126038,adventure
126040,alien invasion
126042,aliens
126044,apocalypse
126046,aviation
126048,end of the world
126050,humorous
126052,Oscar Winner
126054,tense
126056,US President
126058,war
126060,Will Smith
126062,action
126064,animal attacks
126066,Arnold Schwarzenegger
126068,conspiracy
126070,defense contractors
126072,parachute
126074,railgun
126076,Vanessa L. Williams
126078,Al Pacino
126080,atmospheric
126082,based on a book
126084,family
126086,Marlon Brando
126088,melancholy
126090,Nudity (Topless)
126092,organized crime
126094,robert de niro
126096,aliens
126098,artificial intelligence
126100,atmospheric
126102,Dawn of Man
126104,future
126106,futuristic
126108,Oscar (Best Effects - Visual Effects)
126116,philosophical
126120,robots
126122,sci-fi
126124,space
126126,surreal
126128,visually appealing
126130,Deep Ocean
126132,Dynamic CGI Action
126134,first contact
126136,ocean
126138,paranoia
126140,submarine
126142,Technology
126144,Underwater
126146,british comedy
126148,hilarious
126150,John Cleese
126152,medieval
126154,Monty Python
126156,parody
126158,satirical
126160,adventure
126162,boba fett
126164,darth vader
126166,fantasy
126168,father-son relationship
126170,George Lucas
126172,Harrison Ford
126174,music
126176,robots
126178,space
126180,Space battle
126182,sword fight
126184,action
